Make,Variant,"Length 
(ft)",Geographic Region,Country/Region/State,Listing Price (USD),Year
X-Yachts,X-43,43,Europe,France,"$208,928",2006
X-Yachts,X-50,50,Europe,Belgium,"$425,144",2006
X-Yachts,50,50,Europe,Denmark,"$358,209",2006
X-Yachts,X-50,50,Europe,France,"$388,703",2006
Zuanelli,52 DH,52,Europe,Italy,"$346,188",2006
Allures,44,44,Europe,France,"$290,312",2007
Alubat,Ovni 395,41,Europe,Italy,"$194,351",2007
Alubat,CIGALE 16,54,Europe,Spain,"$352,262",2007
Amel,54,56,Europe,Spain,"$504,099",2007
Archambault,40 RC,39,Europe,Greece,"$119,024",2007
Bavaria,39 Cruiser,39,Europe,Croatia,"$123,292",2007
Bavaria,39 Cruiser,39,Europe,Croatia,"$91,102",2007
Bavaria,39 Cruiser,39,USA,Florida,"$85,900",2007
Bavaria,39 Cruiser,39,Europe,Greece,"$97,176",2007
Bavaria,39 Cruiser,39,Europe,Greece,"$69,238",2007
Bavaria,39 Cruiser,39,Europe,Greece,"$68,040",2007
Bavaria,39 Cruiser,39,Europe,Greece,"$68,023",2007
Bavaria,39 Cruiser,39,Europe,Greece,"$67,537",2007
Bavaria,39 Cruiser,39,Europe,Spain,"$91,102",2007
Bavaria,39 Cruiser,39,Europe,United Kingdom,"$99,898",2007
Bavaria,44 Vision,45,Europe,Bulgaria,"$139,690",2007
Bavaria,44 Vision,45,Europe,Italy,"$156,696",2007
Bavaria,44 Vision,45,Europe,Netherlands,"$176,131",2007
Bavaria,Cruiser 46,46,Europe,Croatia,"$133,009",2007
Bavaria,Cruiser 46,46,Europe,Croatia,"$131,795",2007
Bavaria,Cruiser 46,46,Europe,Croatia,"$91,831",2007
Bavaria,46 Cruiser,46,USA,Florida,"$129,900",2007
Bavaria,Cruiser 46,46,Europe,Greece,"$105,705",2007
Bavaria,Cruiser 46,46,Europe,Italy,"$115,396",2007
Bavaria,Cruiser 46,46,Caribbean,Martinique,"$151,892",2007
Bavaria,50 Cruiser,49,Europe,Croatia,"$180,382",2007
Bavaria,50 Cruiser,49,Europe,Croatia,"$173,094",2007
Bavaria,50 Cruiser,49,Europe,Croatia,"$108,108",2007
Bavaria,50 Cruiser,49,Europe,Croatia,"$107,486",2007
Bavaria,50 Cruiser,49,Europe,Croatia,"$94,746",2007
Bavaria,50 Cruiser,49,Europe,Italy,"$145,769",2007
Bavaria,50 Cruiser,49,Europe,Italy,"$133,617",2007
Bavaria,50 Cruiser,49,Europe,Italy,"$121,470",2007
Bavaria,50 Cruiser,49,Europe,Malta,"$184,634",2007
Bavaria,50 Cruiser,49,Europe,Spain,"$182,212",2007
Bavaria,Cruiser 46,46,Caribbean,Saint Lucia,"$152,910",2007
Bavaria,Cruiser 50,49,Caribbean,Martinique,"$200,498",2007
Beneteau,Cyclades 39.3,39,Europe,Croatia,"$78,955",2007
Beneteau,Cyclades 39.3,39,Europe,Croatia,"$72,639",2007
Beneteau,Cyclades 39.3,39,Europe,Croatia,"$66,808",2007
Beneteau,Cyclades 39.3,39,Europe,France,"$87,458",2007
Beneteau,Cyclades 39.3,39,Europe,Greece,"$70,452",2007
Beneteau,Cyclades 39.3,39,Europe,Spain,"$94,746",2007
Beneteau,Cyclades 39.3,39,Europe,Spain,"$83,814",2007
Beneteau,First 40.7,40,Europe,Croatia,"$91,125",2007
Beneteau,Oceanis 40,40,Europe,Greece,"$95,985",2007
Beneteau,Oceanis 40,40,Europe,Spain,"$146,488",2007
Beneteau,Oceanis 40,40,Europe,Spain,"$106,562",2007
Beneteau,Oceanis 40,40,Europe,Turkey,"$108,135",2007
Beneteau,Oceanis 43,43,Europe,Croatia,"$115,396",2007
Beneteau,Cyclades 43.4,43,Europe,Croatia,"$114,789",2007
Beneteau,Cyclades 43.4,43,Europe,Croatia,"$87,458",2007
Beneteau,Oceanis 423,43,USA,Florida,"$138,900",2007
Beneteau,Oceanis Clipper 423,43,Europe,France,"$127,543",2007
Beneteau,Cyclades 43.4,43,Europe,Greece,"$112,951",2007
Beneteau,Cyclades 43.4,43,Europe,Greece,"$91,102",2007
Beneteau,Cyclades 43,43,Europe,Greece,"$91,041",2007
Beneteau,423,43,Caribbean,Grenada,"$125,000",2007
Beneteau,Oceanis 423,43,USA,Texas,"$154,900",2007
Beneteau,Cyclades 43.3,43,Europe,United Kingdom,"$113,246",2007
Beneteau,Cyclades 43.4,43,USA,Virginia,"$129,900",2007
Beneteau,423,43,Caribbean,West Indies,"$125,000",2007
Beneteau,Oceanis 46,47,Europe,Greece,"$194,351",2007
Beneteau,Oceanis 46,47,Europe,Greece,"$174,916",2007
Beneteau,Oceanis 46,47,Europe,Greece,"$163,991",2007
Beneteau,Oceanis 46 Owner Version,47,Europe,Greece,"$160,346",2007
Beneteau,Oceanis 46,47,Caribbean,Mexico,"$130,000",2007
Beneteau,Oceanis 46,47,Europe,Turkey,"$202,854",2007
Beneteau,First 50,49,USA,California,"$299,900",2007
Beneteau,First 50,49,Europe,Croatia,"$228,363",2007
Beneteau,Oceanis 49,49,USA,Florida,"$269,000",2007
Beneteau,First 50,49,Europe,France,"$240,520",2007
Beneteau,First 50,49,Europe,France,"$240,510",2007
Beneteau,First 50,49,Europe,Italy,"$212,572",2007
Beneteau,Oceanis 50,49,Europe,Italy,"$188,278",2007
Beneteau,Oceanis 50,49,USA,Massachusetts,"$199,900",2007
Beneteau,First 50,49,Europe,Turkey,"$230,761",2007
Beneteau,Cyclades 50.5,51,Europe,Croatia,"$139,690",2007
Beneteau,Cyclades 50.5,51,USA,Florida,"$149,900",2007
Beneteau,Cyclades 50.5,51,Europe,Greece,"$176,131",2007
Beneteau,Cyclades 50.5,51,Europe,Greece,"$150,622",2007
Beneteau,Cyclades 50.5,51,Europe,Greece,"$145,764",2007
Beneteau,Cyclades 50.5,51,USA,Virginia,"$174,900",2007
Beneteau,523,53,USA,Florida,"$279,000",2007
Beneteau,Oceanis Clipper 523,53,Europe,France,"$191,922",2007
Beneteau,Oceanis Clipper 523,53,Europe,Greece,"$218,645",2007
Beneteau,Oceanis 523,53,Europe,Greece,"$194,351",2007
Beneteau,Oceanis 50,49,Caribbean,Dominican Republic,"$265,000",2007
Beneteau,Oceanis 50,49,Caribbean,Martinique,"$206,574",2007
Beneteau,Cyclades 50.5,51,Caribbean,Guadeloupe,"$303,785",2007
Bestevaer,53ST,53,Europe,Netherlands,"$911,022",2007
Cabo Rico,42,46,USA,Georgia,"$274,000",2007
Caliber,47 LRC SE,48,USA,Florida,"$339,950",2007
Caliber,47LRC,48,USA,Texas,"$389,900",2007
Catalina,42 MK II,42,USA,New Jersey,"$159,800",2007
Catalina,Morgan 440,46,Caribbean,Mexico,"$209,999",2007
Catalina,Morgan 440,46,USA,Virginia,"$214,900",2007
Catalina,470,47,USA,Virginia,"$274,999",2007
Comar,Comet 41S,41,Europe,Italy,"$139,671",2007
Comar,Comet 41S,41,Europe,Italy,"$133,617",2007
Comar,Comet 41S,41,Europe,Italy,"$97,176",2007
Comar,Comet 41S,41,Europe,Portugal,"$148,173",2007
Comar,Comet 45S,46,Europe,Italy,"$163,984",2007
Comar,Comet 52 RS,52,Europe,Spain,"$273,318",2007
Comar,Comet 52 RS,52,Europe,Spain,"$267,244",2007
Contest,50CS,49,Europe,Netherlands,"$582,470",2007
Contest,55CS,55,Europe,Netherlands,"$589,128",2007
Dehler,39 SQ,39,Europe,Netherlands,"$193,793",2007
Dehler,44,44,Europe,Netherlands,"$193,137",2007
Dehler,44 SQ,44,Europe,Portugal,"$205,284",2007
Dehler,47 SQ,47,Europe,Italy,"$261,160",2007
Dehler,47,47,Europe,Italy,"$205,284",2007
Dehler,47,47,Europe,Spain,"$193,186",2007
Delphia,40,39,Europe,Italy,"$91,090",2007
Dufour,385,38,Caribbean,Antigua and Barbuda,"$72,908",2007
Dufour,385 GL,38,Europe,Greece,"$91,102",2007
Dufour,385 GL,38,Europe,Italy,"$102,034",2007
Dufour,385 GL,38,Europe,Italy,"$91,102",2007
Dufour,40 Performance,40,Europe,Italy,"$95,985",2007
Dufour,40 Performance,40,Europe,Portugal,"$133,598",2007
Dufour,455 GL,45,Europe,Denmark,"$159,171",2007
Dufour,485 GL,48,Europe,Italy,"$212,580",2007
Dufour,485 GL,48,Europe,Italy,"$200,433",2007
Dufour,485 GL,48,Europe,Spain,"$204,069",2007
Dufour,485,48,Europe,Spain,"$194,351",2007
Dufour,485 GL,48,Europe,Spain,"$188,285",2007
Dufour,525 GL,50,Europe,Spain,"$261,160",2007
Elan,410,40,Europe,Croatia,"$97,041",2007
Elan,434 Impression,44,Europe,Croatia,"$84,786",2007
Elan,Impression 434,44,Europe,Croatia,"$83,814",2007
Elan,Impression 434,44,Europe,Malta,"$145,156",2007
Elan,Impression 434,44,Europe,Spain,"$200,425",2007
Elan,Impression 434,44,Europe,Spain,"$179,775",2007
Elan,Impression 434,44,Europe,Spain,"$127,543",2007
Elan,514 IMPRESSION,52,Europe,Croatia,"$202,854",2007
Grand Soleil,40,41,Europe,Greece,"$109,308",2007
Grand Soleil,40,41,Europe,Turkey,"$95,948",2007
Grand Soleil,43 BC,43,Europe,Italy,"$176,131",2007
Grand Soleil,43,43,Europe,Turkey,"$224,719",2007
Grand Soleil,45,45,Europe,France,"$194,230",2007
Grand Soleil,45,45,Europe,Italy,"$193,137",2007
Grand Soleil,45,45,Europe,Turkey,"$200,484",2007
Grand Soleil,50,49,Europe,Croatia,"$267,244",2007
Grand Soleil,50,49,Europe,Croatia,"$267,233",2007
Grand Soleil,50,49,Europe,France,"$281,810",2007
Grand Soleil,50,49,Europe,Greece,"$281,810",2007
Grand Soleil,50,49,Europe,Italy,"$285,415",2007
Grand Soleil,50,49,Europe,Spain,"$279,380",2007
Grand Soleil,54,53,Europe,Spain,"$467,658",2007
Grand Soleil,56,55,Europe,Italy,"$473,751",2007
Grand Soleil,56,55,Europe,Italy,"$473,732",2007
Hallberg-Rassy,40,40,Europe,Denmark,"$407,217",2007
Hallberg-Rassy,54,55,Europe,Italy,"$789,445",2007
Hanse,400,40,Europe,Estonia,"$120,255",2007
Hanse,400,40,Europe,Italy,"$103,249",2007
Hanse,400,40,Europe,Spain,"$103,154",2007
Hanse,400,40,Europe,Spain,"$103,128",2007
Hanse,400,40,Europe,Spain,"$91,102",2007
Hanse,430e,43,Europe,France,"$136,653",2007
Hanse,430e,43,Europe,France,"$136,046",2007
Hanse,430e,43,Europe,Germany,"$168,843",2007
Hanse,430e,43,Caribbean,Martinique,"$157,907",2007
Hanse,430,43,Europe,Spain,"$145,642",2007
Hanse,470e,47,Europe,France,"$181,036",2007
Hanse,470e,47,Europe,France,"$180,990",2007
Hanse,470,47,Europe,Germany,"$236,866",2007
Hanse,470e,47,Europe,Germany,"$236,866",2007
Hanse,470e,47,Europe,Netherlands,"$181,597",2007
Hanse,540,52,Europe,Denmark,"$258,730",2007
Hanse,540,52,Europe,Italy,"$253,882",2007
Hanse,540e,52,Europe,United Kingdom,"$239,750",2007
Hunter,38,38,USA,California,"$109,700",2007
Hunter,38,38,Caribbean,Mexico,"$105,000",2007
Hunter,38,38,USA,Michigan,"$99,000",2007
Hunter,45 Center Cockpit,45,USA,Maryland,"$175,900",2007
Hunter,45 Center Cockpit,45,USA,Massachusetts,"$173,000",2007
Hunter,49,50,USA,California,"$249,000",2007
Hunter,49,50,USA,Florida,"$225,000",2007
Hunter,49,50,USA,Maryland,"$249,000",2007
Hylas,46,46,USA,Florida,"$360,000",2007
Island Packet,SP Cruiser,41,USA,Maryland,"$265,900",2007
Island Packet,SP Cruiser,41,USA,Wisconsin,"$275,000",2007
Island Packet,465,48,Europe,Spain,"$319,756",2007
Island Packet,485,52,USA,California,"$447,000",2007
J Boats,J 122,40,USA,California,"$225,000",2007
J boats,J 122,40,Europe,France,"$133,617",2007
J Boats,J 122,40,USA,Massachusetts,"$219,000",2007
J Boats,J 122,40,Europe,Netherlands,"$191,363",2007
Jeanneau,Sun Odyssey 39i,39,Europe,Croatia,"$75,311",2007
Jeanneau,Sun Odyssey 39 DS,39,Europe,France,"$145,764",2007
Jeanneau,Sun Odyssey 39 DS,39,Europe,France,"$112,967",2007
Jeanneau,Sun Odyssey 39i,39,Europe,Greece,"$103,275",2007
Jeanneau,Sun Odyssey 39 DS,39,Europe,Greece,"$102,034",2007
Jeanneau,Sun Odyssey 39i,39,Europe,Greece,"$95,985",2007
Jeanneau,Sun Odyssey 39i,39,Europe,Greece,"$91,125",2007
Jeanneau,Sun Odyssey 39 DS,39,Europe,Ireland,"$115,912",2007
Jeanneau,Sun Odyssey 39 DS,39,Europe,Ireland,"$115,396",2007
Jeanneau,Sun Odyssey 39i,39,Europe,Italy,"$103,275",2007
Jeanneau,Sun Odyssey 39i,39,Europe,Italy,"$99,605",2007
Jeanneau,Sun Odyssey 39i Performance,39,Europe,Spain,"$111,780",2007
Jeanneau,42 DS,42,USA,California,"$169,000",2007
Jeanneau,Sun Odyssey 42i,42,Europe,Croatia,"$84,786",2007
Jeanneau,Sun Odyssey 42 DS,42,USA,Florida,"$175,000",2007
Jeanneau,Sun Odyssey 42i,42,USA,Florida,"$168,717",2007
Jeanneau,Sun Odyssey 42i,42,Europe,Greece,"$200,398",2007
Jeanneau,Sun Odyssey 42 DS,42,Caribbean,Grenada,"$169,000",2007
Jeanneau,Sun Odyssey 42 DS,42,Caribbean,Grenada,"$129,000",2007
Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$139,671",2007
Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$121,440",2007
Jeanneau,Sun Odyssey 42 DS,42,USA,Michigan,"$168,000",2007
Jeanneau,Sun Odyssey 42,42,USA,North Carolina,"$149,900",2007
Jeanneau,Sun Odyssey 42i,42,Europe,Sweden,"$160,340",2007
Jeanneau,Sun Odyssey 45,45,Europe,Croatia,"$127,576",2007
Jeanneau,Sun Odyssey 45,45,Europe,Croatia,"$109,350",2007
Jeanneau,Sun Odyssey 45,45,Europe,Greece,"$111,752",2007
Jeanneau,Sun Odyssey 45,45,Europe,Italy,"$145,807",2007
Jeanneau,Sun Odyssey 45,45,Europe,Italy,"$145,764",2007
Jeanneau,Sun Odyssey 45 Performance,45,Europe,Italy,"$133,651",2007
Jeanneau,Sun Odyssey 45,45,Europe,Italy,"$121,470",2007
Jeanneau,Sun Odyssey 45,45,Europe,Italy,"$120,285",2007
Jeanneau,Sun Odyssey 45,45,Europe,Italy,"$120,255",2007
Jeanneau,Sun Odyssey 45,45,Europe,Italy,"$109,350",2007
Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,"$162,811",2007
Jeanneau,Sun Odyssey 45,45,Europe,Spain,"$109,229",2007
Jeanneau,Sun Odyssey 49 DS,49,USA,California,"$249,000",2007
Jeanneau,Sun Odyssey 49 DS,49,Europe,Croatia,"$230,802",2007
Jeanneau,Sun Odyssey 49 DS,49,Europe,Croatia,"$230,792",2007
Jeanneau,Sun Odyssey 49 DS,49,Europe,Croatia,"$230,761",2007
Jeanneau,Sun Odyssey 49 DS,49,Europe,Croatia,"$229,587",2007
Jeanneau,Sun Odyssey 49 DS,49,Europe,Croatia,"$229,578",2007
Jeanneau,Sun Odyssey 49,49,Europe,Croatia,"$168,820",2007
Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$163,991",2007
Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$127,543",2007
Jeanneau,Sun Odyssey 49 DS,49,USA,Florida,"$169,000",2007
Jeanneau,Sun Odyssey 49DS,49,Europe,Italy,"$205,284",2007
Jeanneau,Sun Odyssey 54 DS,55,Europe,Croatia,"$278,165",2007
Jeanneau,Sun Odyssey 54 DS,55,Europe,France,"$267,244",2007
Jeanneau,Sun Odyssey 54 DS,55,Europe,Greece,"$303,674",2007
Jeanneau,Sun Odyssey 54 DS,55,Europe,Greece,"$303,633",2007
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,"$325,868",2007
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,"$325,539",2007
Jeanneau,Sun Odyssey 54 DS,55,Caribbean,Trinidad and Tobago,"$309,000",2007
Jeanneau,Sun Odyssey 54 DS,55,USA,Washington,"$339,500",2007
Malo,40 Classic MK Il,40,Europe,Italy,"$425,144",2007
Maxi,1300,41,Europe,Italy,"$302,459",2007
Maxi,1300,41,Europe,United Kingdom,"$346,474",2007
Nautor,Swan 46,46,Europe,France,"$546,613",2007
Oyster,53,53,Europe,United Kingdom,"$646,174",2007
Poncin,HARMONY 47,47,Europe,France,"$163,991",2007
Poncin,harmony 52,52,Europe,Croatia,"$91,102",2007
Poncin,harmony 52,52,Europe,Greece,"$115,396",2007
Rustler,42,42,Europe,United Kingdom,"$358,393",2007
Sly,42,42,Europe,Italy,"$206,498",2007
Sly,42,42,Europe,Italy,"$205,284",2007
Sly,53,53,Europe,Italy,"$388,703",2007
Southerly,135,44,USA,Maryland,"$295,000",2007
Sweden Yachts,45,46,Europe,Spain,"$351,047",2007
Tayana,Pilothouse,46,USA,Hawaii,"$275,000",2007
Tayana,52 DS,52,USA,California,"$365,000",2007
Vismara,V52,52,Europe,Italy,"$425,161",2007
Vismara,V52,52,Europe,Italy,"$425,144",2007
Vismara,52 Carbon,52,Europe,Italy,"$422,714",2007
Wauquiez,Pilot Saloon 41,42,Europe,Italy,"$188,278",2007
X-Yachts,X-40,40,Europe,France,"$184,634",2007
X-Yachts,X-40,40,Europe,Italy,"$182,204",2007
X-Yachts,X-40,40,Europe,Italy,"$180,990",2007
X-Yachts,X-40,40,Europe,Italy,"$170,056",2007
X-Yachts,41,41,Europe,Croatia,"$224,776",2007
X-Yachts,41,41,Europe,Croatia,"$206,470",2007
X-Yachts,X-46,46,Europe,Italy,"$224,776",2007
X-Yachts,X-46,46,Europe,Turkey,"$241,725",2007
X-Yachts,X-55,55,Europe,Italy,"$570,907",2007
Allures,44,44,Europe,France,"$289,098",2008
Allures,44,44,Europe,Spain,"$425,144",2008
Amel,54,56,Europe,Italy,"$558,760",2008
Archambault,40 RC,39,Europe,France,"$127,543",2008
Archambault,40 RC,39,Europe,France,"$127,526",2008
Bavaria,38 Cruiser,38,Europe,Italy,"$97,176",2008
Bavaria,38 Cruiser,38,Europe,Italy,"$69,238",2008
Bavaria,38 Cruiser,38,Caribbean,Martinique,"$92,351",2008
Bavaria,38 Cruiser,38,Europe,Spain,"$82,599",2008
Bavaria,39 Cruiser,39,USA,Florida,"$93,693",2008
Bavaria,39 Cruiser,39,Europe,Spain,"$95,961",2008
Bavaria,40 Cruiser,40,Europe,Croatia,"$97,200",2008
Bavaria,40 Cruiser,40,Europe,Croatia,"$97,162",2008
Bavaria,40 Cruiser,40,Europe,Greece,"$94,746",2008
Bavaria,40 Cruiser,40,Europe,Greece,"$91,090",2008
Bavaria,40 Cruiser,40,Europe,Greece,"$84,807",2008
Bavaria,40 Cruiser,40,Europe,Greece,"$81,385",2008
Bavaria,40 Cruiser,40,Europe,Greece,"$72,840",2008
Bavaria,40 Cruiser,40,Europe,Greece,"$69,238",2008
Bavaria,40 Cruiser,40,Europe,Italy,"$106,893",2008
Bavaria,42 Cruiser,42,Europe,Croatia,"$78,955",2008
Bavaria,42 Cruiser,42,Europe,Turkey,"$120,255",2008
Bavaria,Cruiser 46,46,Europe,Croatia,"$120,862",2008
Bavaria,Cruiser 46,46,Europe,Croatia,"$117,826",2008
Bavaria,Cruiser 46,46,Europe,Croatia,"$91,831",2008
Bavaria,Cruiser 46,46,Europe,Germany,"$151,473",2008
Bavaria,Cruiser 46,46,Europe,Greece,"$109,327",2008
Bavaria,Cruiser 46,46,Europe,Greece,"$103,249",2008
Bavaria,Cruiser 46,46,Europe,Italy,"$144,555",2008
Bavaria,Cruiser 46,46,Europe,Italy,"$109,327",2008
Bavaria,Cruiser 46,46,Europe,Italy,"$109,323",2008
Bavaria,Cruiser 46,46,Europe,Turkey,"$133,622",2008
Bavaria,50 Cruiser,49,Europe,Croatia,"$226,535",2008
Bavaria,50 Cruiser,49,Europe,Croatia,"$103,249",2008
Bavaria,Cruiser 50,49,Caribbean,Dominican Republic,"$285,000",2008
Bavaria,50 Cruiser,49,Europe,Greece,"$176,131",2008
Bavaria,50 Cruiser,49,Europe,Greece,"$157,911",2008
Bavaria,50 Cruiser,49,Europe,Greece,"$133,617",2008
Bavaria,50 Cruiser,49,Europe,Greece,"$132,402",2008
Bavaria,50 Cruiser,49,Europe,Greece,"$127,526",2008
Bavaria,50 Cruiser,49,Europe,Italy,"$193,137",2008
Bavaria,50 Cruiser,49,Europe,Italy,"$133,622",2008
Bavaria,50 Cruiser,49,Europe,Romania,"$159,878",2008
Bavaria,50 Cruiser,49,Europe,Spain,"$182,212",2008
Bavaria,50 Cruiser,49,Europe,Turkey,"$163,984",2008
Beneteau,Cyclades 39.3,39,Europe,Greece,"$78,955",2008
Beneteau,Oceanis 40,40,Europe,Croatia,"$103,275",2008
Beneteau,Oceanis 40,40,Europe,Croatia,"$84,786",2008
Beneteau,Oceanis 40,40,Europe,Croatia,"$82,599",2008
Beneteau,Oceanis 40,40,Europe,France,"$123,899",2008
Beneteau,Oceanis 40,40,Europe,Greece,"$115,396",2008
Beneteau,Oceanis 40,40,Europe,Greece,"$95,985",2008
Beneteau,Oceanis 40,40,Europe,Italy,"$109,323",2008
Beneteau,Oceanis 40,40,USA,Michigan,"$139,000",2008
Beneteau,Oceanis 40,40,USA,New York,"$155,969",2008
Beneteau,Oceanis 40,40,Europe,Spain,"$100,820",2008
Beneteau,Oceanis 40,40,USA,Washington,"$159,000",2008
Beneteau,43,43,USA,California,"$189,500",2008
Beneteau,43,43,USA,Florida,"$159,500",2008
Beneteau,43,43,USA,Florida,"$154,000",2008
Beneteau,Oceanis 43,43,Europe,Greece,"$133,617",2008
Beneteau,Oceanis 43,43,Europe,Greece,"$133,598",2008
Beneteau,Oceanis 43,43,Europe,Greece,"$121,457",2008
Beneteau,Cyclades 43.4,43,Europe,Greece,"$109,311",2008
Beneteau,Oceanis 43,43,Europe,Greece,"$95,961",2008
Beneteau,Oceanis 43,43,Europe,Greece,"$91,090",2008
Beneteau,Oceanis 43,43,Europe,Italy,"$121,470",2008
Beneteau,Oceanis 43,43,Europe,Italy,"$115,396",2008
Beneteau,43,43,USA,Louisiana,"$159,900",2008
Beneteau,Oceanis 43,43,USA,Mississippi,"$169,000",2008
Beneteau,43,43,USA,North Carolina,"$165,000",2008
Beneteau,Oceanis 43,43,Europe,Spain,"$163,962",2008
Beneteau,Oceanis 43,43,Europe,Spain,"$144,549",2008
Beneteau,Oceanis 43,43,Europe,Turkey,"$188,278",2008
Beneteau,Oceanis 43.4,43,Europe,Turkey,"$131,187",2008
Beneteau,Oceanis 423,43,USA,Washington,"$174,000",2008
Beneteau,First 45,46,Europe,Croatia,"$206,308",2008
Beneteau,First 45,46,Europe,France,"$188,278",2008
Beneteau,First 45,46,Europe,Italy,"$212,572",2008
Beneteau,Oceanis 46,47,USA,Florida,"$199,000",2008
Beneteau,Oceanis 46,47,Europe,France,"$169,493",2008
Beneteau,Oceanis 46,47,USA,Louisiana,"$185,000",2008
Beneteau,Oceanis 46,47,Europe,Monaco,"$182,204",2008
Beneteau,Oceanis 46,47,USA,New Jersey,"$198,900",2008
Beneteau,Oceanis 46,47,Europe,Spain,"$177,346",2008
Beneteau,Oceanis 46,47,Europe,Spain,"$157,904",2008
Beneteau,Oceanis 46,47,Europe,Turkey,"$166,580",2008
Beneteau,Oceanis 49,49,USA,California,"$249,000",2008
Beneteau,First 50,49,Europe,Croatia,"$302,472",2008
Beneteau,Oceanis 49,49,USA,Florida,"$238,000",2008
Beneteau,First 50,49,Europe,France,"$298,827",2008
Beneteau,Oceanis 50,49,Europe,Gibraltar,"$193,186",2008
Beneteau,Oceanis 50,49,Europe,Greece,"$200,425",2008
Beneteau,Oceanis 49,49,Caribbean,Grenada,"$240,000",2008
Beneteau,First 50,49,Europe,Italy,"$309,760",2008
Beneteau,Oceanis 50,49,Europe,Italy,"$204,077",2008
Beneteau,Oceanis 49,49,USA,New York,"$215,000",2008
Beneteau,First 50 Sport,49,Europe,Spain,"$297,613",2008
Beneteau,Oceanis 50,49,Europe,Turkey,"$224,719",2008
Beneteau,Cyclades 50.5,51,Europe,Croatia,"$200,425",2008
Beneteau,Cyclades 50.5,51,Europe,Greece,"$145,764",2008
Beneteau,Cyclades 50.5,51,Europe,Greece,"$139,690",2008
Beneteau,Cyclades 50.5,51,Europe,Italy,"$145,764",2008
Beneteau,Oceanis 523,53,Europe,Croatia,"$425,144",2008
Beneteau,Oceanis Clipper 523,53,Europe,United Kingdom,"$206,509",2008
Beneteau,56,56,Europe,Spain,"$352,276",2008
C&C,115,38,USA,Texas,"$134,900",2008
Caliber,47 LRC SE,48,USA,Florida,"$309,950",2008
Catalina,42 MK II,42,USA,California,"$188,000",2008
Catalina,470,47,USA,Florida,"$285,000",2008
Catalina,470,47,USA,Texas,"$249,000",2008
Comar,Comet 450,45,Europe,Croatia,"$120,255",2008
Comar,Comet 45s,46,Europe,Croatia,"$120,012",2008
Comar,Comet 45S,46,Europe,Spain,"$241,725",2008
Comar,Comet 52 RS,52,Europe,Italy,"$267,244",2008
Dehler,41 CR,41,Europe,Greece,"$176,046",2008
Dehler,47 SQ,47,Europe,France,"$238,688",2008
Dehler,47,47,Europe,Italy,"$205,284",2008
Dufour,425 GL,42,Europe,Italy,"$139,690",2008
Dufour,455 GL,45,Europe,France,"$97,200",2008
Dufour,455 GL,45,Europe,Malta,"$145,801",2008
Dufour,455 GL,45,Europe,Spain,"$109,323",2008
Dufour,485 GL,48,Europe,Italy,"$230,802",2008
Dufour,485,48,Europe,Malta,"$242,939",2008
Dufour,525 GL,50,Europe,France,"$229,587",2008
Dufour,525 GL,50,Europe,France,"$229,578",2008
Dufour,525 GL,50,Europe,Italy,"$291,527",2008
Elan,410,40,Europe,Greece,"$103,235",2008
Elan,450,44,Europe,Croatia,"$200,425",2008
Elan,450,44,Europe,Croatia,"$194,351",2008
Elan,450,44,Europe,Croatia,"$182,015",2008
Elan,450,44,Europe,Croatia,"$168,843",2008
Elan,450,44,Europe,Croatia,"$165,806",2008
Elan,Impression 434,44,Europe,Croatia,"$101,913",2008
Elan,450,44,Europe,Italy,"$157,911",2008
Elan,514 IMPRESSION,52,Europe,Croatia,"$133,617",2008
Grand Soleil,43,43,Europe,France,"$239,295",2008
Grand Soleil,43,43,Europe,France,"$224,719",2008
Grand Soleil,43,43,Europe,United Kingdom,"$126,570",2008
Grand Soleil,45,45,Europe,Italy,"$212,572",2008
Grand Soleil,50,49,Caribbean,Grenada,"$229,000",2008
Grand Soleil,54,53,Europe,France,"$455,449",2008
Grand Soleil,54,53,Europe,Italy,"$376,556",2008
Grand Soleil,56,55,Europe,United Kingdom,"$353,064",2008
Hallberg-Rassy,40,40,Europe,Cyprus,"$363,194",2008
Hallberg-Rassy,40,40,USA,Maryland,"$299,500",2008
Hallberg-Rassy,43,44,USA,Maryland,"$389,000",2008
Hallberg-Rassy,54,55,Europe,Netherlands,"$1,001,988",2008
Hanse,400e,40,Europe,Croatia,"$132,402",2008
Hanse,400 Epoxy,40,Europe,Greece,"$115,396",2008
Hanse,400,40,Europe,Spain,"$106,920",2008
Hanse,400,40,Europe,Spain,"$106,893",2008
Hanse,430e,43,Europe,Croatia,"$133,495",2008
Hanse,430e,43,Europe,Greece,"$153,052",2008
Hanse,430e,43,Europe,Greece,"$145,764",2008
Hanse,470e,47,USA,Connecticut,"$249,000",2008
Hanse,470e,47,Europe,France,"$224,719",2008
Hanse,470e,47,Europe,France,"$188,326",2008
Hanse,540e,52,USA,California,"$397,000",2008
Hanse,540e,52,Europe,Croatia,"$267,244",2008
Hanse,540e,52,Europe,Germany,"$241,603",2008
